,ip,s_down_length,f_down_length,down_increment
12367,113.87.51.173,1681.0,0.0,1681.0
12368,113.88.162.124,198.0,0.0,198.0
12369,113.88.214.22,646.0,0.0,646.0
12370,113.88.25.232,310.0,0.0,310.0
12371,113.88.95.127,1304.0,0.0,1304.0
12372,113.89.167.201,173.0,0.0,173.0
12373,113.89.34.118,53.0,0.0,53.0
12374,113.89.5.150,1431.0,0.0,1431.0
12375,113.89.7.162,151.0,0.0,151.0
12376,113.90.162.142,1202.0,0.0,1202.0
12377,113.90.173.247,155.0,125.0,30.0
12378,113.90.241.180,63568.0,5069.0,58499.0
12379,113.90.42.178,1003.0,0.0,1003.0
12380,113.90.96.31,130.0,0.0,130.0
12381,113.91.1.33,281.0,124.0,157.0
12382,113.91.184.175,492.0,0.0,492.0
12383,113.91.200.124,968.0,0.0,968.0
12384,113.91.231.216,42609.0,200.0,42409.0
12385,113.91.75.39,1207.0,0.0,1207.0
12386,113.92.120.90,170.0,0.0,170.0
12387,113.92.150.175,286.0,0.0,286.0
12388,113.92.177.20,1074.0,0.0,1074.0
12389,113.92.186.20,125.0,0.0,125.0
12390,113.92.230.145,144.0,0.0,144.0
12391,113.92.230.87,558.0,0.0,558.0
12392,113.92.232.175,4876400.0,0.0,4876400.0
12393,113.92.5.131,404.0,0.0,404.0
12394,113.92.97.200,1008.0,0.0,1008.0
12395,113.93.0.165,1003.0,0.0,1003.0
12396,113.93.1.124,3108.0,0.0,3108.0
12397,113.93.130.33,53.0,0.0,53.0
12398,113.93.155.35,933.0,0.0,933.0
12399,113.93.201.56,808.0,0.0,808.0
12400,113.93.217.171,124.0,0.0,124.0
12401,113.93.49.102,156.0,0.0,156.0
12402,113.93.62.251,1320.0,0.0,1320.0
12403,113.94.1.53,123.0,0.0,123.0
12404,113.94.76.21,49.0,0.0,49.0
12405,113.94.92.108,201.0,0.0,201.0
12406,113.95.115.140,493144.0,0.0,493144.0
12407,113.95.136.54,53.0,0.0,53.0
12408,113.95.138.236,199.0,0.0,199.0
12409,113.95.144.107,466.0,0.0,466.0
12410,113.96.115.101,600.0,0.0,600.0
12411,113.96.121.104,771.0,0.0,771.0
12412,113.96.127.126,199.0,0.0,199.0
12413,113.96.233.208,188.0,0.0,188.0
12414,113.96.25.86,155.0,32.0,123.0
12415,113.97.101.79,803.0,0.0,803.0
12416,113.98.224.182,157.0,0.0,157.0
12417,113.98.240.13,70.0,0.0,70.0
12418,113.98.241.15,1370.0,0.0,1370.0
12419,113.98.245.109,392.0,0.0,392.0
12420,113.98.254.71,675.0,0.0,675.0
12421,113.99.98.193,2803.0,0.0,2803.0
12422,114.100.141.215,132.0,0.0,132.0
12423,114.100.153.130,49.0,0.0,49.0
12424,114.100.174.128,115.0,0.0,115.0
12425,114.100.192.136,200.0,0.0,200.0
12426,114.100.241.251,145.0,0.0,145.0
12427,114.100.251.90,117102.0,0.0,117102.0
12428,114.101.103.225,53.0,0.0,53.0
12429,114.101.151.181,31.0,0.0,31.0
12430,114.101.167.182,33313.0,0.0,33313.0
12431,114.101.171.249,599.0,0.0,599.0
12432,114.101.191.90,53.0,0.0,53.0
12433,114.101.203.77,2163.0,0.0,2163.0
12434,114.101.4.218,53.0,0.0,53.0
12435,114.101.44.51,53.0,0.0,53.0
12436,114.101.56.36,68.0,0.0,68.0
12437,114.101.61.3,808.0,0.0,808.0
12438,114.102.135.210,52.0,0.0,52.0
12439,114.102.139.214,1512.0,0.0,1512.0
12440,114.102.221.192,1889.0,0.0,1889.0
12441,114.102.38.108,579.0,0.0,579.0
12442,114.102.41.146,189.0,0.0,189.0
12443,114.103.39.8,1229.0,0.0,1229.0
12444,114.103.85.248,2155.0,0.0,2155.0
12445,114.104.101.113,53.0,0.0,53.0
12446,114.104.106.249,604.0,0.0,604.0
12447,114.104.116.110,31877923.0,0.0,31877923.0
12448,114.104.13.241,106.0,0.0,106.0
12449,114.104.136.49,186.0,0.0,186.0
12450,114.104.138.7,52.0,0.0,52.0
12451,114.104.250.250,492.0,0.0,492.0
12452,114.104.6.173,53.0,0.0,53.0
12453,114.104.90.172,804.0,0.0,804.0
12454,114.104.94.174,59.0,0.0,59.0
12455,114.105.112.62,309.0,0.0,309.0
12456,114.105.144.138,84.0,0.0,84.0
12458,114.105.238.204,53.0,0.0,53.0
12459,114.105.251.164,52.0,0.0,52.0
12460,114.105.26.214,53.0,0.0,53.0
12461,114.105.42.114,52.0,0.0,52.0
12462,114.105.42.147,10655.0,0.0,10655.0
12463,114.105.49.24,180485.0,0.0,180485.0
12464,114.106.176.226,775.0,0.0,775.0
12465,114.106.196.238,49.0,0.0,49.0
12466,114.106.226.5,49663.0,0.0,49663.0
12467,114.106.237.21,270.0,0.0,270.0
12468,114.106.252.224,3640.0,0.0,3640.0
12469,114.107.149.93,53.0,0.0,53.0
12470,114.107.157.193,91.0,0.0,91.0
12471,114.107.167.115,599.0,0.0,599.0
12472,114.107.41.134,53.0,0.0,53.0
12473,114.110.55.174,418.0,0.0,418.0
12474,114.112.100.65,1328.0,0.0,1328.0
12475,114.112.101.160,1420.0,0.0,1420.0
12476,114.112.101.81,655.0,0.0,655.0
12477,114.112.104.253,980.0,0.0,980.0
12481,114.112.175.211,25656.0,6776.0,18880.0
12482,114.112.175.214,1161.0,0.0,1161.0
12484,114.112.176.199,918.0,0.0,918.0
12485,114.112.176.23,7930.0,0.0,7930.0
12486,114.112.191.233,703859.0,89403.0,614456.0
12489,114.112.51.63,721.0,0.0,721.0
12490,114.112.54.209,1135.0,0.0,1135.0
12492,114.112.56.205,401.0,0.0,401.0
12493,114.112.57.168,183.0,0.0,183.0
12494,114.112.58.147,1993.0,0.0,1993.0
12495,114.112.59.199,452.0,0.0,452.0
12497,114.112.65.100,155380.0,20746.0,134634.0
12500,114.112.65.126,1982.0,696.0,1286.0
12502,114.112.65.24,510.0,0.0,510.0
12505,114.112.66.132,64797.0,19279.0,45518.0
12506,114.112.66.133,74931.0,25501.0,49430.0
12510,114.112.66.251,1089.0,526.0,563.0
12513,114.112.66.42,13270.0,6319.0,6951.0
12518,114.112.67.226,1652.0,316.0,1336.0
12519,114.112.67.237,441.0,0.0,441.0
12522,114.112.67.77,1915.0,0.0,1915.0
12523,114.112.68.159,11437.0,1407.0,10030.0
12525,114.112.68.2,411.0,0.0,411.0
12526,114.112.68.213,33181.0,0.0,33181.0
12527,114.112.68.221,23660.0,3643.0,20017.0
12528,114.112.68.225,134426.0,7016.0,127410.0
12529,114.112.68.84,34983.0,20161.0,14822.0
12530,114.112.70.102,171.0,142.0,29.0
12535,114.112.70.146,3273.0,0.0,3273.0
12540,114.112.73.199,1850537.0,509957.0,1340580.0
12541,114.112.73.200,669877.0,178054.0,491823.0
12542,114.112.73.202,1224293.0,162849.0,1061444.0
12543,114.112.73.203,2946161.0,519349.0,2426812.0
12544,114.112.73.205,1013575.0,150791.0,862784.0
12545,114.112.73.206,384699.0,133587.0,251112.0
12546,114.112.73.210,362174.0,121080.0,241094.0
12547,114.112.73.215,206512.0,54364.0,152148.0
12549,114.112.73.226,624478.0,237092.0,387386.0
12550,114.112.73.229,67983.0,8337.0,59646.0
12551,114.112.73.236,107646.0,70438.0,37208.0
12553,114.112.78.31,36784.0,4151.0,32633.0
12554,114.112.78.32,20891.0,13310.0,7581.0
12558,114.112.82.49,902.0,0.0,902.0
12559,114.112.82.58,2003.0,0.0,2003.0
12562,114.112.87.85,280841.0,24503.0,256338.0
12563,114.112.89.164,19045.0,7666.0,11379.0
12564,114.112.89.175,47562.0,13614.0,33948.0
12565,114.112.89.176,63557.0,9445.0,54112.0
12566,114.112.89.177,26491.0,12946.0,13545.0
12567,114.112.89.178,50462.0,14566.0,35896.0
12569,114.112.89.245,33399.0,9307.0,24092.0
12570,114.112.89.246,64420.0,23270.0,41150.0
12574,114.112.91.56,266.0,0.0,266.0
12576,114.112.93.115,33184.0,3140.0,30044.0
12579,114.112.93.149,197981.0,1868.0,196113.0
12580,114.112.93.154,104780.0,6622.0,98158.0
12582,114.112.93.171,1449.0,364.0,1085.0
12587,114.112.93.206,37151.0,21522.0,15629.0
12588,114.112.93.207,6557.0,4305.0,2252.0
12591,114.112.93.217,9137.0,3587.0,5550.0
12594,114.112.93.229,42693.0,19184.0,23509.0
12595,114.112.93.230,37208.0,19995.0,17213.0
12598,114.112.93.45,173831.0,104123.0,69708.0
12599,114.112.93.56,4262.0,1674.0,2588.0
12600,114.112.93.57,5938.0,2790.0,3148.0
12602,114.112.93.76,886.0,0.0,886.0
12604,114.112.97.18,368.0,0.0,368.0
12605,114.112.97.35,2469.0,1629.0,840.0
12606,114.112.98.138,398.0,0.0,398.0
12607,114.113.144.162,464.0,0.0,464.0
12608,114.113.144.17,1108.0,619.0,489.0
12610,114.113.144.25,436.0,0.0,436.0
12611,114.113.144.38,19421.0,0.0,19421.0
12612,114.113.144.8,1124.0,0.0,1124.0
12614,114.113.147.174,38195.0,0.0,38195.0
12615,114.113.152.130,13266.0,9590.0,3676.0
12616,114.113.154.110,450.0,0.0,450.0
12617,114.113.155.172,25058.0,16923.0,8135.0
12618,114.113.155.201,1816.0,0.0,1816.0
12620,114.113.156.0,1135.0,0.0,1135.0
12622,114.113.159.140,454.0,0.0,454.0
12623,114.113.198.174,57385.0,52301.0,5084.0
12625,114.113.198.202,237379.0,74159.0,163220.0
12626,114.113.198.204,83794.0,46944.0,36850.0
12627,114.113.198.250,717921.0,423396.0,294525.0
12628,114.113.198.251,802634.0,305377.0,497257.0
12629,114.113.20.18,1059.0,0.0,1059.0
12631,114.113.201.45,245979.0,77685.0,168294.0
12632,114.113.225.182,466.0,0.0,466.0
12633,114.113.227.53,4774.0,0.0,4774.0
12634,114.113.228.17,462.0,0.0,462.0
12635,114.113.228.219,508.0,0.0,508.0
12636,114.113.228.87,14969.0,3227.0,11742.0
12640,114.113.233.110,1707800.0,428491.0,1279309.0
12641,114.113.233.7,1085.0,0.0,1085.0
12643,114.113.238.56,1190.0,0.0,1190.0
12644,114.113.239.245,468.0,0.0,468.0
12645,114.119.7.157,448.0,0.0,448.0
12646,114.119.8.253,265.0,0.0,265.0
12647,114.135.106.12,986.0,0.0,986.0
12648,114.135.29.151,870.0,0.0,870.0
12649,114.135.37.142,165.0,0.0,165.0
12650,114.135.51.209,122.0,0.0,122.0
12651,114.135.75.42,202.0,0.0,202.0
12652,114.139.128.246,1331.0,0.0,1331.0
12653,114.139.165.101,33.0,0.0,33.0
12654,114.139.184.19,135.0,0.0,135.0
12655,114.139.246.70,123.0,0.0,123.0
12656,114.139.247.155,89.0,0.0,89.0
12657,114.139.56.249,95.0,0.0,95.0
12658,114.141.130.122,966.0,0.0,966.0
12660,114.141.183.118,2297.0,0.0,2297.0
12661,114.141.47.178,255.0,0.0,255.0
12662,114.142.100.184,5950.0,0.0,5950.0
12663,114.161.96.180,67084.0,0.0,67084.0
12664,114.162.39.91,70381.0,0.0,70381.0
12665,114.164.179.222,492.0,0.0,492.0
12666,114.169.62.90,3512.0,0.0,3512.0
12667,114.184.20.100,964.0,0.0,964.0
12668,114.184.20.32,1787.0,0.0,1787.0
12669,114.188.18.116,1857.0,0.0,1857.0
12670,114.188.196.144,2110.0,0.0,2110.0
12671,114.198.186.84,710.0,0.0,710.0
12672,114.203.215.165,24314.0,0.0,24314.0
12673,114.215.101.17,56597.0,0.0,56597.0
12674,114.215.104.128,169161.0,39607.0,129554.0
12675,114.215.106.249,220.0,0.0,220.0
12676,114.215.107.226,76294.0,0.0,76294.0
12677,114.215.107.79,267.0,0.0,267.0
12678,114.215.108.210,175.0,0.0,175.0
12679,114.215.110.138,460.0,0.0,460.0
12680,114.215.113.167,107994.0,0.0,107994.0
12681,114.215.114.161,448.0,0.0,448.0
12682,114.215.117.99,450.0,0.0,450.0
12683,114.215.126.176,112455.0,0.0,112455.0
12684,114.215.132.191,406.0,0.0,406.0
12685,114.215.132.215,892.0,0.0,892.0
12687,114.215.145.141,65434.0,0.0,65434.0
12688,114.215.145.238,856.0,0.0,856.0
12689,114.215.149.237,41137.0,0.0,41137.0
12690,114.215.151.111,85927.0,0.0,85927.0
12691,114.215.159.48,675.0,0.0,675.0
12692,114.215.168.218,1254.0,0.0,1254.0
12693,114.215.168.226,1254.0,0.0,1254.0
12694,114.215.168.231,838.0,0.0,838.0
12695,114.215.168.24,418.0,0.0,418.0
12696,114.215.170.110,60953.0,50522.0,10431.0
12697,114.215.170.214,155868.0,0.0,155868.0
12698,114.215.174.199,3207.0,0.0,3207.0
12700,114.215.176.241,541.0,0.0,541.0
12701,114.215.177.13,462.0,0.0,462.0
12702,114.215.177.137,10944.0,0.0,10944.0
12703,114.215.182.138,456.0,0.0,456.0
12704,114.215.183.150,14904.0,0.0,14904.0
12705,114.215.183.202,10458.0,5141.0,5317.0
12706,114.215.185.180,2167.0,0.0,2167.0
12707,114.215.185.32,713.0,0.0,713.0
12709,114.215.189.210,452.0,0.0,452.0
12710,114.215.194.46,17365.0,0.0,17365.0
12714,114.215.52.32,31784.0,0.0,31784.0
12715,114.215.59.132,1013.0,0.0,1013.0
12716,114.215.62.135,450.0,0.0,450.0
12717,114.215.62.204,452.0,0.0,452.0
12718,114.215.86.169,187.0,0.0,187.0
12719,114.215.90.205,450.0,0.0,450.0
12720,114.216.107.20,53.0,0.0,53.0
12721,114.216.184.130,154.0,124.0,30.0
12722,114.216.187.177,466.0,0.0,466.0
12723,114.216.219.128,1212.0,0.0,1212.0
12724,114.216.36.45,1999.0,0.0,1999.0
12725,114.216.75.80,52.0,0.0,52.0
12726,114.216.79.88,106.0,0.0,106.0
12727,114.217.146.72,5975.0,0.0,5975.0
12728,114.217.193.218,398.0,0.0,398.0
12729,114.217.196.156,202.0,0.0,202.0
12730,114.217.2.153,511.0,0.0,511.0
12731,114.217.240.92,413.0,0.0,413.0
12732,114.217.47.82,561.0,0.0,561.0
12733,114.217.50.91,394767.0,0.0,394767.0
12734,114.217.54.116,280.0,0.0,280.0
12735,114.217.68.194,53.0,0.0,53.0
12736,114.218.114.202,51.0,0.0,51.0
12737,114.218.117.211,1169238.0,0.0,1169238.0
12738,114.218.152.221,720.0,0.0,720.0
12739,114.218.181.22,1201.0,0.0,1201.0
12740,114.218.203.23,4461.0,0.0,4461.0
12741,114.218.206.206,68.0,0.0,68.0
12742,114.218.33.199,5395.0,0.0,5395.0
12743,114.218.68.26,49.0,0.0,49.0
12744,114.218.77.158,53.0,0.0,53.0
12745,114.219.101.89,10157769.0,0.0,10157769.0
12746,114.219.110.104,311.0,0.0,311.0
12747,114.219.116.76,155.0,0.0,155.0
12748,114.219.117.103,124.0,0.0,124.0
12749,114.219.176.81,9817.0,0.0,9817.0
12750,114.219.251.106,145.0,0.0,145.0
12751,114.219.30.252,105.0,0.0,105.0
12752,114.219.37.72,605.0,0.0,605.0
12753,114.219.60.28,98783.0,0.0,98783.0
12754,114.219.86.20,9186043.0,0.0,9186043.0
12755,114.220.27.12,2808.0,0.0,2808.0
12756,114.221.113.86,132.0,0.0,132.0
12757,114.221.154.205,53.0,0.0,53.0
12758,114.221.166.165,931.0,0.0,931.0
12759,114.221.195.7,800.0,0.0,800.0
12760,114.221.197.0,621.0,0.0,621.0
12761,114.221.221.77,401.0,0.0,401.0
12762,114.221.45.236,745.0,0.0,745.0
12763,114.221.49.147,101.0,0.0,101.0
12764,114.221.63.199,1914.0,158.0,1756.0
12765,114.221.65.215,1534.0,0.0,1534.0
12766,114.221.75.46,53.0,0.0,53.0
12767,114.222.100.188,91.0,0.0,91.0
12768,114.222.111.114,53.0,0.0,53.0
12769,114.222.115.129,531.0,0.0,531.0
12770,114.222.117.3,156.0,0.0,156.0
12771,114.222.128.148,602.0,0.0,602.0
12772,114.222.140.134,1701.0,0.0,1701.0
12773,114.222.204.151,247619.0,0.0,247619.0
12774,114.222.53.63,462.0,0.0,462.0
12775,114.222.81.245,560.0,0.0,560.0
12776,114.222.88.154,98757.0,0.0,98757.0
12777,114.222.90.175,154.0,0.0,154.0
12778,114.223.128.95,53.0,0.0,53.0
12779,114.223.132.255,157.0,0.0,157.0
12780,114.223.148.24,201.0,0.0,201.0
12781,114.223.167.244,53.0,0.0,53.0
12782,114.223.178.3,98.0,0.0,98.0
12783,114.223.184.168,52.0,0.0,52.0
12784,114.223.22.12,53.0,0.0,53.0
12785,114.223.4.27,53.0,0.0,53.0
12786,114.223.42.195,53.0,0.0,53.0
12787,114.223.69.9,320616.0,0.0,320616.0
12788,114.224.100.201,48832.0,0.0,48832.0
12789,114.224.101.160,9608.0,0.0,9608.0
12790,114.224.126.57,1006.0,0.0,1006.0
12791,114.224.142.216,53.0,0.0,53.0
12792,114.224.168.238,123.0,0.0,123.0
12793,114.224.197.216,835.0,0.0,835.0
12794,114.224.72.165,35695.0,0.0,35695.0
12795,114.225.116.205,49456.0,0.0,49456.0
12796,114.225.138.252,132.0,0.0,132.0
12797,114.225.154.15,53.0,0.0,53.0
12798,114.225.197.146,84.0,0.0,84.0
12799,114.225.65.59,800.0,0.0,800.0
12800,114.226.108.109,125.0,0.0,125.0
12801,114.226.184.212,156.0,0.0,156.0
12802,114.226.201.178,1025.0,0.0,1025.0
12803,114.226.227.179,153.0,0.0,153.0
12804,114.226.32.181,999.0,0.0,999.0
12805,114.226.55.34,691.0,0.0,691.0
12806,114.226.75.190,16484.0,0.0,16484.0
12807,114.227.112.30,151.0,0.0,151.0
12808,114.227.131.79,154.0,0.0,154.0
12809,114.227.132.127,53.0,0.0,53.0
12810,114.227.29.172,149.0,0.0,149.0
12811,114.227.37.98,4689.0,0.0,4689.0
12812,114.227.52.16,158.0,0.0,158.0
12813,114.227.60.199,125.0,0.0,125.0
12814,114.227.60.240,53.0,0.0,53.0
12815,114.227.92.203,53.0,0.0,53.0
12816,114.228.1.220,3237566.0,0.0,3237566.0
12817,114.228.127.100,31.0,0.0,31.0
12818,114.228.148.99,1301.0,0.0,1301.0
12819,114.228.153.190,53.0,0.0,53.0
12820,114.228.182.105,401.0,0.0,401.0
12821,114.228.222.57,173.0,0.0,173.0
12822,114.228.251.237,10595.0,0.0,10595.0
12823,114.228.38.175,362.0,0.0,362.0
12824,114.228.64.219,120.0,0.0,120.0
12825,114.228.77.176,53.0,0.0,53.0
12826,114.229.117.174,28608.0,0.0,28608.0
12827,114.229.165.109,309.0,0.0,309.0
12828,114.229.230.83,122.0,0.0,122.0
12829,114.229.254.172,373.0,0.0,373.0
12830,114.229.254.183,461.0,0.0,461.0
12831,114.229.93.118,3278.0,0.0,3278.0
12832,114.230.188.20,201.0,0.0,201.0
12833,114.230.233.174,53.0,0.0,53.0
12834,114.230.35.138,399.0,0.0,399.0
12835,114.231.147.156,799.0,0.0,799.0
12836,114.231.156.241,185.0,0.0,185.0
12837,114.231.222.163,242.0,0.0,242.0
12838,114.231.37.244,68.0,0.0,68.0
12839,114.231.80.37,104.0,0.0,104.0
12840,114.232.154.167,415.0,0.0,415.0
12841,114.232.81.158,280.0,0.0,280.0
12842,114.232.97.204,113.0,0.0,113.0
12843,114.233.11.239,68.0,0.0,68.0
12844,114.233.131.0,52.0,0.0,52.0
12845,114.233.187.52,53.0,0.0,53.0
12846,114.233.191.249,172.0,0.0,172.0
12847,114.233.201.82,312.0,124.0,188.0
12848,114.233.234.23,143.0,0.0,143.0
12849,114.233.24.225,97.0,0.0,97.0
12850,114.233.249.208,199.0,0.0,199.0
12851,114.233.58.29,84.0,0.0,84.0
12852,114.234.155.99,1842.0,0.0,1842.0
12853,114.234.188.95,101.0,0.0,101.0
12854,114.234.239.106,1371.0,0.0,1371.0
12855,114.234.52.62,53.0,0.0,53.0
12856,114.234.7.12,17054.0,0.0,17054.0
12857,114.235.116.237,123.0,0.0,123.0
12858,114.235.151.105,151.0,0.0,151.0
12859,114.235.151.91,53.0,0.0,53.0
12860,114.235.207.248,123.0,0.0,123.0
12861,114.235.217.197,143.0,0.0,143.0
12862,114.235.57.230,151.0,0.0,151.0
12863,114.235.72.74,49.0,0.0,49.0
12864,114.236.175.84,1307.0,0.0,1307.0
12865,114.236.224.154,7130.0,0.0,7130.0
12866,114.236.251.206,151.0,0.0,151.0
12867,114.236.253.151,53.0,0.0,53.0
12868,114.236.49.40,120.0,0.0,120.0
12869,114.236.98.254,53.0,0.0,53.0
12870,114.237.145.155,53.0,0.0,53.0
12871,114.237.157.72,53.0,0.0,53.0
12872,114.237.242.98,281.0,0.0,281.0
12873,114.237.37.54,157.0,0.0,157.0
12874,114.237.54.144,1854.0,0.0,1854.0
12875,114.237.70.240,935.0,0.0,935.0
12876,114.237.76.182,53.0,0.0,53.0
12877,114.237.76.199,106.0,0.0,106.0
12878,114.237.94.248,1062.0,0.0,1062.0
12879,114.238.20.28,151.0,0.0,151.0
12880,114.238.236.146,373.0,0.0,373.0
12881,114.238.43.11,123.0,0.0,123.0
12882,114.239.137.189,49714.0,0.0,49714.0
12883,114.239.202.239,154.0,0.0,154.0
12884,114.239.81.180,53.0,0.0,53.0
12885,114.24.189.134,130.0,0.0,130.0
12886,114.241.150.221,157.0,0.0,157.0
12887,114.242.206.176,328.0,0.0,328.0
12888,114.244.102.25,545.0,0.0,545.0
12889,114.244.202.224,188.0,0.0,188.0
12890,114.245.250.56,130.0,0.0,130.0
12891,114.246.70.229,68.0,0.0,68.0
12892,114.246.78.146,288.0,0.0,288.0
12893,114.247.131.139,736.0,0.0,736.0
12894,114.247.166.229,478.0,0.0,478.0
12895,114.247.62.67,1344.0,0.0,1344.0
12896,114.248.32.230,130.0,0.0,130.0
12897,114.249.203.230,1545.0,0.0,1545.0
12898,114.249.9.71,4793.0,0.0,4793.0
12900,114.25.31.78,21115.0,0.0,21115.0
12901,114.25.53.255,325.0,0.0,325.0
12902,114.250.1.112,130.0,0.0,130.0
12903,114.250.85.205,1173.0,0.0,1173.0
12904,114.250.87.105,3756.0,0.0,3756.0
12905,114.251.2.76,4520.0,0.0,4520.0
12908,114.253.160.140,524.0,0.0,524.0
12909,114.255.111.109,229.0,0.0,229.0
12910,114.255.111.138,229.0,0.0,229.0
12912,114.255.121.15,450.0,0.0,450.0
12913,114.255.123.116,458.0,0.0,458.0
12914,114.255.156.131,450.0,0.0,450.0
12915,114.255.164.90,994.0,0.0,994.0
12916,114.255.200.156,1392.0,0.0,1392.0
12918,114.255.231.18,478.0,0.0,478.0
12919,114.255.231.37,1357.0,0.0,1357.0
12920,114.255.242.163,1589.0,0.0,1589.0
12921,114.255.66.203,1130.0,0.0,1130.0
12923,114.255.93.16,458.0,0.0,458.0
12924,114.255.95.11,19406.0,0.0,19406.0
12925,114.255.99.210,460.0,0.0,460.0
12926,114.26.23.183,130.0,0.0,130.0
12927,114.27.43.91,5197.0,0.0,5197.0
12928,114.32.71.25,427.0,0.0,427.0
12929,114.33.227.153,130.0,0.0,130.0
12930,114.34.11.233,297.0,0.0,297.0
12931,114.34.209.238,19613.0,0.0,19613.0
12932,114.34.79.96,297.0,0.0,297.0
12933,114.35.110.125,463.0,0.0,463.0
12934,114.35.45.125,130.0,0.0,130.0
12935,114.36.254.115,130.0,0.0,130.0
12936,114.37.138.13,314.0,0.0,314.0
12937,114.37.191.224,2064.0,0.0,2064.0
12938,114.38.86.219,68.0,0.0,68.0
12939,114.39.244.223,200.0,0.0,200.0
12940,114.39.245.249,548.0,0.0,548.0
12941,114.39.66.162,538.0,0.0,538.0
12942,114.39.93.164,352.0,0.0,352.0
12943,114.40.164.240,11308.0,4915.0,6393.0
12944,114.40.204.170,130.0,0.0,130.0
12945,114.41.21.188,76.0,0.0,76.0
12946,114.46.34.204,53.0,0.0,53.0
12947,114.46.97.73,130.0,0.0,130.0
12956,114.54.23.47,159563.0,0.0,159563.0
12957,114.54.23.49,12116.0,0.0,12116.0
12960,114.61.34.124,46167.0,8190.0,37977.0
12961,114.66.217.218,486.0,0.0,486.0
12963,114.66.217.57,456.0,0.0,456.0
12964,114.69.34.124,7801.0,0.0,7801.0
12965,114.76.232.200,64502.0,0.0,64502.0
12966,114.80.10.109,41470.0,9137.0,32333.0
12967,114.80.10.110,21951.0,8708.0,13243.0
12968,114.80.10.112,153698.0,24520.0,129178.0
12970,114.80.100.194,452.0,0.0,452.0
12973,114.80.101.115,831.0,383.0,448.0
12975,114.80.101.127,2199.0,0.0,2199.0
12976,114.80.101.81,31991.0,0.0,31991.0
12977,114.80.101.90,2548.0,0.0,2548.0
12978,114.80.101.92,788.0,0.0,788.0
12980,114.80.105.41,454.0,0.0,454.0
12981,114.80.11.17,29962.0,0.0,29962.0
12982,114.80.11.19,297607.0,51444.0,246163.0
12984,114.80.114.63,454.0,0.0,454.0
12985,114.80.115.147,4614.0,0.0,4614.0
12986,114.80.115.148,2356.0,0.0,2356.0
12988,114.80.115.150,1793.0,754.0,1039.0
12989,114.80.116.51,1943.0,0.0,1943.0
12990,114.80.118.215,466.0,0.0,466.0
12991,114.80.119.224,679.0,0.0,679.0
12992,114.80.120.176,40219.0,37472.0,2747.0
12993,114.80.120.177,46158.0,20432.0,25726.0
12994,114.80.120.178,32319.0,16278.0,16041.0
12996,114.80.121.24,40323.0,9673.0,30650.0
12998,114.80.121.93,13257.0,3171.0,10086.0
13000,114.80.137.151,239146.0,1534.0,237612.0
13014,114.80.151.47,3579.0,0.0,3579.0
13015,114.80.156.202,5600.0,4863.0,737.0
13016,114.80.156.233,452.0,0.0,452.0
13017,114.80.156.56,1368.0,0.0,1368.0
13019,114.80.165.55,76980.0,38139.0,38841.0
13022,114.80.165.83,6517.0,0.0,6517.0
13025,114.80.167.104,984.0,515.0,469.0
13030,114.80.167.95,29819.0,1815.0,28004.0
13031,114.80.167.99,99883.0,14228.0,85655.0
13035,114.80.173.33,2883.0,0.0,2883.0
13036,114.80.173.34,39863.0,5879.0,33984.0
13038,114.80.173.36,56680.0,1886.0,54794.0
13039,114.80.173.37,123469.0,0.0,123469.0
13040,114.80.173.38,134935.0,47987.0,86948.0
13041,114.80.173.39,81555.0,4068.0,77487.0
13044,114.80.173.42,276380.0,216904.0,59476.0
13045,114.80.173.43,394379.0,180295.0,214084.0
13053,114.80.173.62,100189.0,45945.0,54244.0
13058,114.80.173.67,225845.0,2635.0,223210.0
13059,114.80.173.68,111923.0,7760.0,104163.0
13060,114.80.173.69,287012.0,10675.0,276337.0
13061,114.80.173.70,623030.0,1395.0,621635.0
13062,114.80.173.71,288983.0,3145.0,285838.0
13063,114.80.173.72,449742.0,4507.0,445235.0
13064,114.80.173.73,244396.0,912.0,243484.0
13065,114.80.173.90,144033.0,26344.0,117689.0
13066,114.80.173.91,296090.0,4465.0,291625.0
13068,114.80.174.55,168500.0,97102.0,71398.0
13069,114.80.177.169,23884.0,0.0,23884.0
13070,114.80.177.172,12399.0,0.0,12399.0
13071,114.80.177.175,668.0,0.0,668.0
13072,114.80.177.179,3257.0,0.0,3257.0
13074,114.80.179.71,1883.0,240.0,1643.0
13075,114.80.180.215,597.0,0.0,597.0
13076,114.80.180.245,18239.0,0.0,18239.0
13081,114.80.182.142,26620.0,22124.0,4496.0
13082,114.80.182.143,33624.0,3250.0,30374.0
13090,114.80.182.151,64511.0,29456.0,35055.0
13094,114.80.184.115,8059.0,0.0,8059.0
13095,114.80.184.119,3583.0,0.0,3583.0
13096,114.80.184.17,51143.0,0.0,51143.0
13099,114.80.185.52,441364.0,116962.0,324402.0
13100,114.80.185.53,621809.0,137706.0,484103.0
13101,114.80.185.66,902144.0,161072.0,741072.0
13102,114.80.185.69,662409.0,112818.0,549591.0
13103,114.80.189.12,154362.0,11373.0,142989.0
13104,114.80.189.18,1148574.0,165007.0,983567.0
13107,114.80.189.33,26799.0,6627.0,20172.0
13108,114.80.189.34,20221.0,2245.0,17976.0
13110,114.80.189.37,20548.0,6395.0,14153.0
