,ip,s_up_length,f_up_length,up_increment
9273,106.39.209.17,1137600.0,50691.0,1086909.0
9275,106.39.209.59,324431.0,4749.0,319682.0
9276,106.39.222.66,2032519.0,1344143.0,688376.0
9278,106.39.23.251,495.0,0.0,495.0
9280,106.39.76.226,53964.0,0.0,53964.0
9281,106.4.176.7,431.0,0.0,431.0
9282,106.4.178.2,23377.0,0.0,23377.0
9283,106.4.182.97,9537.0,0.0,9537.0
9284,106.4.183.188,1007.0,0.0,1007.0
9285,106.4.244.188,8942.0,0.0,8942.0
9286,106.40.121.186,41.0,0.0,41.0
9287,106.40.68.148,819.0,0.0,819.0
9288,106.40.89.158,238.0,0.0,238.0
9289,106.41.172.43,410.0,0.0,410.0
9290,106.41.48.189,448.0,0.0,448.0
9291,106.41.89.140,833.0,0.0,833.0
9292,106.42.190.161,104.0,0.0,104.0
9293,106.42.59.78,9678.0,0.0,9678.0
9294,106.44.74.163,951.0,0.0,951.0
9297,106.46.132.17,22393813.0,2437338.0,19956475.0
9299,106.46.132.20,8041669.0,5466561.0,2575108.0
9301,106.46.155.237,12949.0,0.0,12949.0
9302,106.47.129.99,885.0,0.0,885.0
9303,106.5.124.249,16485.0,0.0,16485.0
9304,106.5.158.87,9537.0,0.0,9537.0
9305,106.5.242.64,131816.0,0.0,131816.0
9306,106.5.93.232,206.0,0.0,206.0
9308,106.50.16.253,2447559.0,132991.0,2314568.0
9309,106.50.16.254,28380.0,124.0,28256.0
9310,106.50.17.1,2022776.0,944506.0,1078270.0
9312,106.56.148.54,88.0,0.0,88.0
9313,106.56.196.241,926.0,0.0,926.0
9314,106.56.7.98,193703.0,0.0,193703.0
9316,106.58.17.143,12297.0,0.0,12297.0
9317,106.58.191.20,19074.0,0.0,19074.0
9318,106.58.26.89,236.0,0.0,236.0
9319,106.58.38.128,9537.0,0.0,9537.0
9320,106.59.105.45,536.0,0.0,536.0
9321,106.59.192.24,3040.0,0.0,3040.0
9322,106.59.212.89,719.0,0.0,719.0
9323,106.59.217.140,7293.0,0.0,7293.0
9325,106.59.30.16,9537.0,0.0,9537.0
9326,106.6.2.27,934074.0,0.0,934074.0
9327,106.6.27.145,149.0,0.0,149.0
9328,106.7.102.114,9537.0,0.0,9537.0
9329,106.7.109.100,9537.0,0.0,9537.0
9330,106.7.13.160,9537.0,0.0,9537.0
9331,106.7.64.80,2953756.0,252847.0,2700909.0
9333,106.8.161.191,858.0,0.0,858.0
9334,106.8.166.4,3748.0,0.0,3748.0
9335,106.8.202.208,102.0,0.0,102.0
9336,106.8.215.230,9537.0,0.0,9537.0
9337,106.8.255.239,16559.0,0.0,16559.0
9338,106.80.19.45,9537.0,0.0,9537.0
9339,106.80.27.205,4039.0,0.0,4039.0
9340,106.80.38.234,280.0,0.0,280.0
9341,106.80.39.133,52545.0,0.0,52545.0
9342,106.80.40.175,374.0,0.0,374.0
9343,106.80.44.13,14614.0,0.0,14614.0
9345,106.80.52.228,6473.0,0.0,6473.0
9346,106.80.52.82,9537.0,0.0,9537.0
9347,106.80.57.139,1092.0,0.0,1092.0
9348,106.80.58.123,33835.0,0.0,33835.0
9349,106.80.59.8,12599.0,0.0,12599.0
9350,106.80.63.197,41.0,0.0,41.0
9351,106.81.101.122,17782.0,0.0,17782.0
9352,106.81.125.112,6512.0,0.0,6512.0
9353,106.81.127.11,997.0,0.0,997.0
9354,106.81.157.202,9537.0,0.0,9537.0
9355,106.81.34.14,9537.0,0.0,9537.0
9356,106.81.55.236,41.0,0.0,41.0
9357,106.83.8.152,203.0,0.0,203.0
9358,106.84.13.3,7915.0,0.0,7915.0
9359,106.84.219.181,33312.0,0.0,33312.0
9360,106.85.33.145,9537.0,0.0,9537.0
9361,106.85.36.57,9537.0,0.0,9537.0
9362,106.86.188.145,9537.0,0.0,9537.0
9363,106.86.89.183,9537.0,0.0,9537.0
9364,106.86.92.246,32983.0,0.0,32983.0
9365,106.88.117.215,76.0,0.0,76.0
9366,106.88.129.236,86.0,0.0,86.0
9367,106.88.138.96,67752.0,0.0,67752.0
9368,106.88.147.4,19519.0,0.0,19519.0
9369,106.88.151.21,276.0,0.0,276.0
9370,106.88.153.103,5936.0,0.0,5936.0
9371,106.88.155.164,84.0,0.0,84.0
9372,106.88.184.178,37234.0,0.0,37234.0
9374,106.88.205.90,9537.0,0.0,9537.0
9375,106.9.153.107,9537.0,0.0,9537.0
9377,106.91.16.196,868.0,0.0,868.0
9378,106.91.19.249,1652.0,0.0,1652.0
9379,106.91.26.98,601714.0,0.0,601714.0
9381,106.91.34.126,46883.0,0.0,46883.0
9382,106.91.42.138,278916.0,0.0,278916.0
9383,106.91.42.173,9537.0,0.0,9537.0
9384,106.92.2.105,41.0,0.0,41.0
9385,106.92.213.53,132139.0,0.0,132139.0
9386,107.0.12.252,5268.0,0.0,5268.0
9387,107.10.153.210,678.0,0.0,678.0
9393,107.14.33.29,5980.0,5066.0,914.0
9395,107.14.33.32,35118.0,0.0,35118.0
9403,107.14.33.62,34510.0,10409.0,24101.0
9405,107.14.33.69,291393.0,9050.0,282343.0
9408,107.14.33.72,65940.0,13188.0,52752.0
9409,107.150.46.120,96600.0,0.0,96600.0
9410,107.150.52.83,1365.0,0.0,1365.0
9412,107.152.186.231,128991.0,0.0,128991.0
9413,107.155.191.109,441.0,0.0,441.0
9414,107.160.0.107,1110369.0,0.0,1110369.0
9415,107.160.188.1,251357.0,0.0,251357.0
9416,107.160.226.184,152198.0,30506.0,121692.0
9417,107.160.226.187,44978.0,0.0,44978.0
9418,107.161.17.146,2757888.0,0.0,2757888.0
9420,107.163.169.134,62950.0,0.0,62950.0
9422,107.170.100.0,133271.0,0.0,133271.0
9423,107.170.15.71,186535.0,0.0,186535.0
9424,107.170.152.216,622440.0,0.0,622440.0
9425,107.170.170.117,663941.0,0.0,663941.0
9428,107.170.40.96,48979.0,0.0,48979.0
9430,107.178.164.209,37102.0,0.0,37102.0
9431,107.181.155.200,77710.0,0.0,77710.0
9432,107.181.160.60,45540.0,0.0,45540.0
9433,107.181.225.87,6985.0,0.0,6985.0
9435,107.181.242.2,31740.0,0.0,31740.0
9437,107.181.254.239,2646.0,0.0,2646.0
9438,107.182.165.175,7503.0,5722.0,1781.0
9439,107.183.55.42,64627.0,0.0,64627.0
9440,107.191.61.135,5792.0,0.0,5792.0
9441,107.20.107.115,1161737.0,0.0,1161737.0
9442,107.20.134.52,410418.0,51035.0,359383.0
9443,107.20.135.16,5686.0,0.0,5686.0
9445,107.20.138.229,4535.0,0.0,4535.0
9446,107.20.141.236,16426.0,0.0,16426.0
9447,107.20.141.59,5072262.0,379905.0,4692357.0
9449,107.20.146.6,4860.0,606.0,4254.0
9450,107.20.148.230,312549.0,0.0,312549.0
9453,107.20.166.122,3512328.0,213897.0,3298431.0
9454,107.20.166.243,213.0,0.0,213.0
9455,107.20.169.133,3684052.0,216468.0,3467584.0
9456,107.20.172.60,5104.0,0.0,5104.0
9457,107.20.176.141,1807173.0,77676.0,1729497.0
9458,107.20.176.157,26763.0,0.0,26763.0
9459,107.20.179.212,431296.0,0.0,431296.0
9465,107.20.191.255,3853.0,0.0,3853.0
9467,107.20.201.20,3997.0,0.0,3997.0
9468,107.20.201.26,66828.0,0.0,66828.0
9471,107.20.207.94,735.0,0.0,735.0
9472,107.20.213.64,102.0,0.0,102.0
9473,107.20.215.216,454268.0,0.0,454268.0
9477,107.20.233.10,1325812.0,128286.0,1197526.0
9479,107.20.242.107,3426990.0,265018.0,3161972.0
9482,107.20.247.215,153.0,0.0,153.0
9483,107.20.253.12,4535.0,0.0,4535.0
9484,107.20.46.72,1368.0,0.0,1368.0
9485,107.20.86.41,55121.0,0.0,55121.0
9486,107.21.100.78,1273211.0,93900.0,1179311.0
9487,107.21.102.160,4623.0,0.0,4623.0
9488,107.21.103.93,255.0,0.0,255.0
9489,107.21.106.28,2097720.0,106651.0,1991069.0
9490,107.21.108.163,9559.0,0.0,9559.0
9492,107.21.114.28,540.0,0.0,540.0
9493,107.21.114.90,736.0,0.0,736.0
9494,107.21.115.131,4072.0,0.0,4072.0
9496,107.21.118.161,4585343.0,269820.0,4315523.0
9498,107.21.120.25,102.0,0.0,102.0
9500,107.21.126.144,51.0,0.0,51.0
9503,107.21.170.175,1758227.0,0.0,1758227.0
9504,107.21.18.229,187478.0,0.0,187478.0
9506,107.21.205.185,6769.0,0.0,6769.0
9508,107.21.207.8,51.0,0.0,51.0
9510,107.21.210.199,7018.0,0.0,7018.0
9512,107.21.211.102,4825846.0,134158.0,4691688.0
9514,107.21.215.202,6966.0,0.0,6966.0
9515,107.21.215.99,6326438.0,17197.0,6309241.0
9516,107.21.222.138,11016.0,2441.0,8575.0
9518,107.21.232.140,9681.0,0.0,9681.0
9521,107.21.237.204,12702.0,0.0,12702.0
9523,107.21.247.48,320.0,0.0,320.0
9524,107.21.247.66,13673.0,0.0,13673.0
9525,107.21.249.105,1635.0,425.0,1210.0
9526,107.21.249.140,561.0,0.0,561.0
9527,107.21.249.150,12909.0,8716.0,4193.0
9528,107.21.249.55,941.0,0.0,941.0
9530,107.21.250.159,1501.0,0.0,1501.0
9531,107.21.250.226,3676.0,0.0,3676.0
9533,107.21.254.218,2867087.0,119727.0,2747360.0
9534,107.21.31.135,12066.0,0.0,12066.0
9535,107.21.44.217,1125.0,0.0,1125.0
9536,107.21.58.162,31430.0,0.0,31430.0
9539,107.21.94.198,6048.0,4844.0,1204.0
9540,107.21.96.166,51.0,0.0,51.0
9541,107.21.97.41,751.0,0.0,751.0
9542,107.21.98.5,602910.0,0.0,602910.0
9543,107.22.128.91,636.0,0.0,636.0
9545,107.22.160.6,2322751.0,113501.0,2209250.0
9551,107.22.176.6,3548.0,0.0,3548.0
9553,107.22.180.246,2195622.0,154548.0,2041074.0
9554,107.22.181.155,1907138.0,118416.0,1788722.0
9555,107.22.182.154,51.0,0.0,51.0
9558,107.22.184.179,3601215.0,260147.0,3341068.0
9559,107.22.185.80,3898123.0,154561.0,3743562.0
9562,107.22.199.192,1782820.0,152174.0,1630646.0
9564,107.22.217.161,11729.0,51.0,11678.0
9565,107.22.218.46,1167919.0,89994.0,1077925.0
9566,107.22.219.183,6728.0,0.0,6728.0
9567,107.22.219.238,2914284.0,187836.0,2726448.0
9571,107.22.229.45,2123814.0,163093.0,1960721.0
9573,107.22.232.142,1168024.0,457943.0,710081.0
9574,107.22.236.218,2275631.0,184219.0,2091412.0
9575,107.22.237.52,451.0,0.0,451.0
9577,107.22.238.17,1469736.0,128920.0,1340816.0
9578,107.22.240.229,327.0,0.0,327.0
9580,107.22.244.191,4571.0,0.0,4571.0
9582,107.22.252.99,272966.0,0.0,272966.0
9585,107.22.255.217,5114334.0,308601.0,4805733.0
9586,107.22.99.65,350308.0,0.0,350308.0
9587,107.23.109.243,31349.0,3305.0,28044.0
9593,107.23.175.107,57449.0,0.0,57449.0
9594,107.23.178.77,24222.0,24221.0,1.0
9595,107.23.185.25,34774.0,0.0,34774.0
9596,107.23.19.143,156.0,0.0,156.0
9599,107.23.224.24,2833.0,2235.0,598.0
9600,107.23.29.206,824.0,0.0,824.0
9602,107.23.5.114,750.0,0.0,750.0
9603,107.23.50.117,7985.0,0.0,7985.0
9605,107.23.56.149,32468.0,0.0,32468.0
9606,107.23.57.70,19122.0,0.0,19122.0
9607,107.23.66.177,3193.0,0.0,3193.0
9608,107.23.72.1,507.0,0.0,507.0
9614,108.101.62.65,133224.0,46116.0,87108.0
9615,108.14.246.16,976.0,0.0,976.0
9616,108.14.255.181,1708.0,0.0,1708.0
9617,108.161.187.76,9354.0,8237.0,1117.0
9618,108.161.188.214,147957.0,0.0,147957.0
9620,108.161.188.231,4424473.0,2294921.0,2129552.0
9622,108.161.189.150,5353.0,0.0,5353.0
9627,108.161.189.246,46196.0,0.0,46196.0
9629,108.162.193.27,14048.0,0.0,14048.0
9631,108.162.206.170,45670.0,0.0,45670.0
9632,108.162.207.28,198430.0,0.0,198430.0
9633,108.162.232.201,77098.0,10978.0,66120.0
9635,108.162.232.203,23440.0,9688.0,13752.0
9637,108.162.232.205,15499.0,12555.0,2944.0
9638,108.162.232.206,36080.0,15569.0,20511.0
9639,108.162.232.207,27743.0,18022.0,9721.0
9640,108.162.232.208,22023.0,17498.0,4525.0
9641,108.162.232.209,33159.0,17079.0,16080.0
9642,108.162.232.210,34855.0,30607.0,4248.0
9643,108.162.232.212,25022.0,23162.0,1860.0
9646,108.166.34.99,12580.0,0.0,12580.0
9647,108.166.51.90,834.0,0.0,834.0
9648,108.167.181.255,197862.0,0.0,197862.0
9650,108.168.176.200,3458.0,757.0,2701.0
9655,108.168.176.243,145.0,0.0,145.0
9657,108.168.176.245,1342.0,1057.0,285.0
9660,108.168.177.0,268.0,99.0,169.0
9661,108.168.177.1,705.0,434.0,271.0
9666,108.168.180.113,2563.0,732.0,1831.0
9667,108.168.180.116,952.0,748.0,204.0
9668,108.168.180.119,1759.0,274.0,1485.0
9677,108.168.185.229,1766.0,569.0,1197.0
9678,108.168.185.249,399114.0,0.0,399114.0
9680,108.168.205.81,6304.0,0.0,6304.0
9681,108.168.213.97,92160.0,4664.0,87496.0
9682,108.168.254.143,11668.0,958.0,10710.0
9685,108.168.254.48,350776.0,0.0,350776.0
9686,108.171.240.175,46920.0,0.0,46920.0
9687,108.172.142.153,308.0,0.0,308.0
9688,108.174.150.217,17839.0,0.0,17839.0
9690,108.174.2.134,284.0,0.0,284.0
9692,108.175.169.200,12793.0,0.0,12793.0
9693,108.179.227.64,5913.0,0.0,5913.0
9696,108.186.196.209,85179.0,0.0,85179.0
9697,108.187.168.217,314.0,0.0,314.0
9698,108.60.207.72,1782850.0,0.0,1782850.0
9699,108.61.143.210,1042.0,0.0,1042.0
9702,108.61.180.142,95242.0,0.0,95242.0
9704,108.61.201.13,708177.0,17627.0,690550.0
9705,108.62.185.139,1675.0,0.0,1675.0
9707,109.120.187.190,1494.0,0.0,1494.0
9708,109.123.24.143,61336.0,0.0,61336.0
9711,109.199.132.82,4362226.0,0.0,4362226.0
9712,109.229.254.192,94031.0,0.0,94031.0
9714,109.230.216.35,126801.0,0.0,126801.0
9717,109.238.52.51,22709.0,0.0,22709.0
9718,109.239.110.109,17179.0,4880.0,12299.0
9719,109.239.52.88,550.0,0.0,550.0
9720,109.242.115.165,988.0,0.0,988.0
9721,109.65.141.233,1068.0,0.0,1068.0
9722,109.65.55.229,1147199.0,0.0,1147199.0
9725,110.13.164.87,16580.0,0.0,16580.0
9726,110.152.113.4,760183.0,0.0,760183.0
9727,110.152.120.108,90.0,0.0,90.0
9728,110.152.136.105,8280.0,0.0,8280.0
9729,110.152.172.225,9537.0,0.0,9537.0
9730,110.152.191.131,1168.0,0.0,1168.0
9731,110.152.2.201,49277.0,0.0,49277.0
9732,110.152.207.75,224.0,0.0,224.0
9733,110.152.42.95,518.0,0.0,518.0
9734,110.152.65.44,102152.0,0.0,102152.0
9735,110.152.92.78,9537.0,0.0,9537.0
9736,110.153.136.94,205.0,0.0,205.0
9737,110.153.149.189,9537.0,0.0,9537.0
9738,110.153.202.41,1331.0,0.0,1331.0
9739,110.153.220.166,215.0,0.0,215.0
9740,110.153.25.175,103.0,0.0,103.0
9741,110.153.43.91,12297.0,0.0,12297.0
9742,110.153.76.104,14183.0,0.0,14183.0
9743,110.153.79.67,9537.0,0.0,9537.0
9745,110.154.130.158,87.0,0.0,87.0
9746,110.154.149.143,9537.0,0.0,9537.0
9747,110.154.174.172,19074.0,0.0,19074.0
9748,110.154.185.70,9537.0,0.0,9537.0
9749,110.154.216.113,9537.0,0.0,9537.0
9750,110.154.235.252,9537.0,0.0,9537.0
9752,110.154.83.6,32141.0,0.0,32141.0
9753,110.155.115.136,9541.0,0.0,9541.0
9754,110.155.159.171,9537.0,0.0,9537.0
9756,110.155.189.254,213.0,0.0,213.0
9757,110.155.235.204,6825.0,0.0,6825.0
9758,110.155.240.242,152.0,0.0,152.0
9760,110.155.251.110,129.0,0.0,129.0
9761,110.155.52.100,30684.0,0.0,30684.0
9762,110.155.71.184,3739.0,0.0,3739.0
9763,110.156.12.115,1279.0,0.0,1279.0
9764,110.156.157.159,9537.0,0.0,9537.0
9765,110.156.165.85,9537.0,0.0,9537.0
9766,110.156.183.82,9537.0,0.0,9537.0
9767,110.156.34.106,440.0,0.0,440.0
9768,110.156.38.113,9541.0,0.0,9541.0
9769,110.159.11.22,8328.0,0.0,8328.0
9770,110.163.42.40,645196.0,447823.0,197373.0
9771,110.164.254.35,1777.0,0.0,1777.0
9772,110.164.254.62,2979.0,0.0,2979.0
9773,110.164.5.192,629641.0,12041.0,617600.0
9776,110.166.120.210,9537.0,0.0,9537.0
9777,110.166.122.246,19074.0,0.0,19074.0
9778,110.166.137.39,133586.0,0.0,133586.0
9779,110.166.167.145,238.0,0.0,238.0
9780,110.166.230.17,9537.0,0.0,9537.0
9781,110.166.47.249,103.0,0.0,103.0
9782,110.167.101.160,9537.0,0.0,9537.0
9783,110.167.131.130,9537.0,0.0,9537.0
9784,110.167.150.173,102.0,0.0,102.0
9786,110.173.196.103,82543.0,45531.0,37012.0
9788,110.173.196.247,5583315.0,152558.0,5430757.0
9789,110.173.196.250,8357.0,3151.0,5206.0
9791,110.173.196.6,25600.0,0.0,25600.0
9792,110.173.196.76,14030.0,0.0,14030.0
9793,110.173.196.85,25228.0,9520.0,15708.0
9794,110.175.70.51,589.0,0.0,589.0
9796,110.177.10.28,239.0,0.0,239.0
9797,110.177.49.63,4140.0,0.0,4140.0
9798,110.177.63.25,9537.0,0.0,9537.0
9799,110.177.68.52,8617.0,0.0,8617.0
9800,110.177.75.215,1196.0,0.0,1196.0
9801,110.178.16.239,4205.0,0.0,4205.0
9802,110.178.23.92,358.0,0.0,358.0
9803,110.178.255.103,3749.0,624.0,3125.0
9804,110.178.29.43,498.0,0.0,498.0
9805,110.178.98.213,1406.0,0.0,1406.0
9806,110.179.146.191,214.0,0.0,214.0
9807,110.179.158.157,1140.0,0.0,1140.0
9808,110.179.164.21,16528.0,0.0,16528.0
9809,110.179.214.201,134038.0,0.0,134038.0
9810,110.179.232.232,114935.0,0.0,114935.0
9811,110.179.49.228,1031.0,0.0,1031.0
9813,110.179.98.60,3414.0,0.0,3414.0
9814,110.18.245.37,448.0,0.0,448.0
9815,110.18.67.22,41.0,0.0,41.0
9816,110.180.128.152,8208.0,0.0,8208.0
9817,110.180.141.241,9537.0,0.0,9537.0
9818,110.180.177.172,1741.0,0.0,1741.0
9819,110.180.212.255,1835.0,0.0,1835.0
9820,110.180.224.74,214.0,0.0,214.0
9821,110.180.26.102,1036383.0,0.0,1036383.0
9822,110.180.82.79,323.0,0.0,323.0
9823,110.181.130.62,1179.0,0.0,1179.0
9824,110.181.225.29,9537.0,0.0,9537.0
9825,110.181.62.51,961.0,0.0,961.0
9826,110.181.68.183,9541.0,0.0,9541.0
9827,110.181.98.165,2811.0,0.0,2811.0
9828,110.182.184.174,175186.0,0.0,175186.0
9829,110.182.236.17,1282.0,0.0,1282.0
9830,110.182.246.250,450.0,0.0,450.0
9831,110.183.142.81,16563.0,0.0,16563.0
9832,110.183.234.83,995.0,0.0,995.0
9833,110.183.241.95,9537.0,0.0,9537.0
9834,110.184.175.83,49285.0,0.0,49285.0
9835,110.184.8.175,4906.0,0.0,4906.0
9836,110.185.195.39,84.0,0.0,84.0
9837,110.185.228.133,79.0,0.0,79.0
9838,110.185.232.21,24816.0,0.0,24816.0
9839,110.185.242.121,9537.0,0.0,9537.0
9840,110.185.249.150,9537.0,0.0,9537.0
9841,110.185.251.9,557.0,0.0,557.0
9842,110.188.122.102,9664.0,0.0,9664.0
9845,110.188.49.186,204.0,0.0,204.0
9847,110.189.176.81,238.0,0.0,238.0
9848,110.189.211.88,1674.0,0.0,1674.0
9849,110.189.223.246,9537.0,0.0,9537.0
9850,110.189.255.178,204.0,0.0,204.0
9851,110.19.122.251,41.0,0.0,41.0
9852,110.190.187.176,711.0,0.0,711.0
9853,110.190.237.176,9537.0,0.0,9537.0
9854,110.191.160.138,131261.0,0.0,131261.0
9855,110.191.168.212,184.0,0.0,184.0
9856,110.191.171.242,204.0,0.0,204.0
9857,110.191.173.129,131091.0,0.0,131091.0
9858,110.191.173.133,460.0,0.0,460.0
9859,110.191.186.155,215998.0,0.0,215998.0
9860,110.191.198.111,192.0,0.0,192.0
9861,110.191.202.7,791622.0,0.0,791622.0
9862,110.191.210.32,5158.0,269.0,4889.0
9863,110.191.216.48,409.0,0.0,409.0
9864,110.205.157.133,578.0,0.0,578.0
9865,110.230.11.40,82.0,0.0,82.0
9866,110.230.32.103,41.0,0.0,41.0
9867,110.231.25.57,41.0,0.0,41.0
9869,110.231.83.150,41.0,0.0,41.0
9870,110.232.137.200,969.0,0.0,969.0
9871,110.232.178.87,164881.0,637.0,164244.0
9873,110.240.79.98,41.0,0.0,41.0
9874,110.241.103.234,39.0,0.0,39.0
9876,110.242.36.76,41.0,0.0,41.0
9877,110.243.208.158,50470.0,0.0,50470.0
9878,110.243.217.107,41.0,0.0,41.0
9879,110.243.242.200,41.0,0.0,41.0
9880,110.245.182.117,41.0,0.0,41.0
9881,110.245.73.216,237.0,0.0,237.0
9882,110.247.36.34,44.0,0.0,44.0
9883,110.248.212.222,41.0,0.0,41.0
9885,110.248.237.224,41.0,0.0,41.0
9886,110.248.32.170,41.0,0.0,41.0
9887,110.248.39.100,41.0,0.0,41.0
9888,110.249.134.87,8576.0,0.0,8576.0
9889,110.249.254.146,9576.0,0.0,9576.0
9890,110.250.22.136,1750.0,0.0,1750.0
9891,110.250.83.149,41.0,0.0,41.0
9893,110.253.115.99,340.0,0.0,340.0
9894,110.254.128.9,41.0,0.0,41.0
9896,110.255.85.43,41.0,0.0,41.0
9898,110.34.191.27,186313.0,0.0,186313.0
9899,110.34.197.208,58861.0,12009.0,46852.0
9900,110.4.45.140,331196.0,0.0,331196.0
9901,110.44.76.238,1220.0,0.0,1220.0
9902,110.45.144.170,47278.0,0.0,47278.0
9903,110.45.173.223,236150.0,0.0,236150.0
9904,110.45.173.224,771221.0,0.0,771221.0
9905,110.51.171.128,41.0,0.0,41.0
9906,110.52.120.147,41.0,0.0,41.0
9907,110.52.34.117,24196.0,0.0,24196.0
9908,110.52.35.72,18882.0,0.0,18882.0
9909,110.53.19.228,129.0,0.0,129.0
9910,110.6.46.40,41.0,0.0,41.0
9911,110.6.78.107,41.0,0.0,41.0
9912,110.64.151.11,20700.0,0.0,20700.0
9913,110.7.191.90,41.0,0.0,41.0
9914,110.72.231.34,41.0,0.0,41.0
9915,110.72.236.46,1943.0,0.0,1943.0
9917,110.75.10.18,1840810.0,284820.0,1555990.0
9920,110.75.10.6,23694.0,0.0,23694.0
9921,110.75.10.8,178312.0,41070.0,137242.0
9922,110.75.103.48,4608.0,0.0,4608.0
9923,110.75.112.52,119070.0,18375.0,100695.0
9926,110.75.115.75,11824.0,1752.0,10072.0
9930,110.75.134.78,3140265.0,353420.0,2786845.0
9931,110.75.142.116,4483087.0,625359.0,3857728.0
9935,110.75.151.19,7248.0,1510.0,5738.0
9936,110.75.151.211,5521.0,0.0,5521.0
9937,110.75.151.51,82094.0,19575.0,62519.0
9939,110.75.156.51,92326.0,0.0,92326.0
9940,110.75.156.99,70760.0,0.0,70760.0
9943,110.75.158.118,18880.0,4636.0,14244.0
9944,110.75.158.38,2752804.0,22795.0,2730009.0
9945,110.75.158.56,8561.0,0.0,8561.0
9948,110.75.18.90,71770.0,25188.0,46582.0
9949,110.75.18.91,52849.0,25052.0,27797.0
9950,110.75.18.92,59088.0,32791.0,26297.0
9951,110.75.18.93,56155.0,24346.0,31809.0
9952,110.75.188.165,29563.0,0.0,29563.0
9953,110.75.206.13,2258646.0,418764.0,1839882.0
9954,110.75.206.19,118410.0,3180.0,115230.0
9956,110.75.206.98,26634.0,9566.0,17068.0
9957,110.75.231.162,17026.0,0.0,17026.0
9958,110.75.231.17,604.0,302.0,302.0
9959,110.75.231.30,493085.0,52608.0,440477.0
9960,110.75.231.51,984386.0,70550.0,913836.0
9961,110.75.231.99,71668.0,0.0,71668.0
9962,110.75.29.137,21459.0,2928.0,18531.0
9965,110.75.65.103,1482132.0,14276.0,1467856.0
9966,110.75.65.12,216583.0,1564.0,215019.0
9967,110.75.65.49,25085.0,1085.0,24000.0
9968,110.75.66.17,9821.0,0.0,9821.0
9969,110.75.66.20,436415.0,71107.0,365308.0
9970,110.75.69.145,1180637.0,1130378.0,50259.0
9971,110.75.69.146,457310.0,93243.0,364067.0
9972,110.75.69.65,65602.0,6637.0,58965.0
9973,110.75.69.67,654172.0,168299.0,485873.0
9975,110.75.69.74,58336.0,21637.0,36699.0
9976,110.75.70.10,334.0,0.0,334.0
9977,110.75.70.12,27180.0,2718.0,24462.0
9978,110.75.70.32,24763.0,21553.0,3210.0
9979,110.75.70.39,579731.0,108734.0,470997.0
9982,110.75.70.90,51640.0,29567.0,22073.0
9983,110.75.74.74,594.0,0.0,594.0
9984,110.75.74.78,67052.0,5463.0,61589.0
9985,110.75.74.87,41877.0,11184.0,30693.0
9986,110.75.8.101,6667.0,0.0,6667.0
9987,110.75.8.14,1155146.0,245060.0,910086.0
9992,110.75.8.26,1084.0,0.0,1084.0
9993,110.75.8.30,8530630.0,1505683.0,7024947.0
9994,110.75.8.32,15608594.0,6237769.0,9370825.0
9995,110.75.8.6,560790.0,98618.0,462172.0
9996,110.75.8.7,28168.0,7524.0,20644.0
9998,110.75.82.19,11805.0,11800.0,5.0
9999,110.75.82.71,118186.0,76818.0,41368.0
10004,110.75.83.36,18199.0,0.0,18199.0
10007,110.75.84.53,125112.0,17870.0,107242.0
10008,110.75.84.55,283023.0,63780.0,219243.0
10010,110.75.85.21,25679.0,15031.0,10648.0
10012,110.75.96.31,77243.0,16732.0,60511.0
10015,110.75.96.51,551344.0,266662.0,284682.0
10016,110.75.96.52,279025.0,75746.0,203279.0
10019,110.75.98.56,15125.0,13202.0,1923.0
10020,110.75.98.98,88116.0,67431.0,20685.0
10021,110.75.99.110,751.0,0.0,751.0
10022,110.75.99.36,256575.0,22689.0,233886.0
10023,110.75.99.76,281594.0,78187.0,203407.0
10026,110.76.10.30,510679.0,276384.0,234295.0
10027,110.76.15.30,890253.0,14080.0,876173.0
10028,110.76.15.49,30327.0,0.0,30327.0
10029,110.76.18.30,1272138.0,0.0,1272138.0
10030,110.76.18.49,5296.0,0.0,5296.0
10031,110.76.19.110,290033.0,28768.0,261265.0
10032,110.76.19.123,12169.0,4415.0,7754.0
10033,110.76.19.135,41402.0,0.0,41402.0
10034,110.76.19.16,3446040.0,807468.0,2638572.0
10036,110.76.19.28,4652.0,2606.0,2046.0
10037,110.76.19.38,944.0,0.0,944.0
10039,110.76.19.98,9722.0,0.0,9722.0
10040,110.76.20.110,202675.0,37519.0,165156.0
10042,110.76.20.115,96202.0,0.0,96202.0
10043,110.76.20.117,798238.0,276530.0,521708.0
10048,110.76.20.135,322316.0,218690.0,103626.0
10049,110.76.20.17,2197189.0,201363.0,1995826.0
10052,110.76.20.19,110976.0,32100.0,78876.0
10053,110.76.20.26,556036.0,82432.0,473604.0
10054,110.76.20.27,26638.0,594.0,26044.0
10056,110.76.20.29,11422.0,0.0,11422.0
10057,110.76.20.30,210033.0,53969.0,156064.0
10058,110.76.20.37,181076.0,6676.0,174400.0
10061,110.76.20.57,173096.0,72964.0,100132.0
